,username,content_id,rating
817,Potential Kermode,87.0,9.0
818,Ruuz,87.0,5.0
819,John Chard,87.0,9.0
820,Kamurai,87.0,5.0
821,John Chard,89.0,9.0
822,Ruuz,89.0,7.0
823,Kamurai,89.0,7.0
824,John Chard,95.0,7.0
825,Kamurai,95.0,6.0
826,r96sk,97.0,4.0
827,IanBeale,103.0,10.0
828,wogsurfer,103.0,10.0
829,John Chard,107.0,8.0
830,John Chard,114.0,8.0
831,John Chard,114.0,8.0
832,RMoore35,114.0,7.0
833,John Chard,117.0,10.0
834,msbreviews,117.0,8.0
835,Aakif,118.0,7.0
836,NeoBrowser,121.0,10.0
837,Wuchak,121.0,6.0
838,JPV852,121.0,9.0
839,r96sk,121.0,9.0
840,NeoBrowser,122.0,10.0
841,Wuchak,122.0,5.0
842,JPV852,122.0,10.0
843,r96sk,122.0,10.0
844,pokycoder,122.0,7.0
845,Wuchak,152.0,9.0
846,John Chard,157.0,7.0
847,John Chard,161.0,9.0
848,Kamurai,161.0,7.0
849,kineticandroid,162.0,7.0
850,r96sk,162.0,8.0
851,John Chard,163.0,4.0
852,Kamurai,163.0,6.0
853,perelachaise,170.0,7.0
854,John Chard,170.0,9.0
855,Ruuz,170.0,8.0
856,repojack,170.0,9.0
857,John Chard,173.0,9.0
858,John Chard,180.0,9.0
859,Ruuz,180.0,6.0
860,Eky,184.0,7.0
861,John Chard,184.0,9.0
862,r96sk,184.0,9.0
863,talisencrw,185.0,10.0
864,JPV852,185.0,7.0
865,John Chard,187.0,9.0
866,TheTenth,200.0,10.0
867,Wuchak,200.0,6.0
868,Kamurai,201.0,6.0
869,Wuchak,201.0,7.0
870,John Chard,217.0,8.0
871,Kamurai,217.0,6.0
872,tanty,223.0,8.0
873,CharlesTheBold,223.0,7.0
874,waltzma,223.0,10.0
875,John Chard,223.0,10.0
876,John Chard,243.0,9.0
877,JPV852,243.0,8.0
878,John Chard,245.0,7.0
879,JPV852,252.0,8.0
880,Ruuz,277.0,8.0
881,Ruuz,277.0,8.0
882,Ruuz,277.0,8.0
883,Ruuz,277.0,8.0
884,Ruuz,277.0,8.0
885,Ruuz,277.0,8.0
886,Ruuz,277.0,8.0
887,Ruuz,277.0,8.0
888,Ruuz,277.0,8.0
889,Otokichi786,288.0,8.0
890,John Chard,288.0,10.0
891,narrator56,288.0,9.0
892,DRDMovieMusings,296.0,7.0
893,Ruuz,296.0,3.0
894,Kamurai,298.0,7.0
895,tanty,311.0,8.0
896,Wuchak,322.0,9.0
897,themoviediorama,322.0,8.0
898,John Chard,380.0,10.0
899,narrator56,380.0,7.0
900,Wuchak,387.0,7.0
901,Wuchak,393.0,7.0
902,talisencrw,402.0,9.0
903,John Chard,402.0,7.0
904,John Chard,404.0,9.0
905,r96sk,404.0,9.0
906,r96sk,411.0,9.0
907,DanDare,433.0,4.0
908,Bazzjazz,470.0,9.0
909,John Chard,475.0,10.0
910,John Chard,488.0,10.0
911,tmdb40011370,489.0,8.0
912,John Chard,503.0,6.0
913,John Chard,504.0,7.0
914,John Chard,504.0,7.0
915,John Chard,504.0,7.0
916,John Chard,504.0,7.0
917,Anton2k,534.0,7.0
918,hagrid49,534.0,7.0
919,OhJodieBaby,534.0,6.0
920,Ruuz,534.0,6.0
921,Wuchak,534.0,6.0
922,Ruuz,539.0,7.0
923,Wuchak,539.0,9.0
924,tmdb56937092,539.0,10.0
925,JPV852,539.0,9.0
926,tmdb44006625,557.0,9.0
927,ShawnSmith,557.0,7.0
928,LoganWright1,557.0,7.0
929,BradleyStewart,557.0,7.0
930,JaneHall,557.0,7.0
931,JessieCollins,557.0,7.0
932,1JohnSmith1,557.0,7.0
933,1RobertJohnson1,557.0,7.0
934,MichaelWilliams,557.0,7.0
935,WilliamJones,557.0,7.0
936,DavidBrown1,557.0,7.0
937,JosephWilson,557.0,7.0
938,JosephWilson,557.0,7.0
939,richardmiller,557.0,7.0
940,ThomasMoore,557.0,7.0
941,JeffreyYoung,557.0,7.0
942,JacobKing1,557.0,7.0
943,NicholasLopez,557.0,7.0
944,StephenScott,557.0,7.0
945,LarryAdams,557.0,7.0
946,tmdb39513728,558.0,8.5
947,tmdb44006625,558.0,8.0
948,ShawnSmith,558.0,7.0
949,LoganWright1,558.0,7.0
950,BradleyStewart,558.0,7.0
951,JessieCollins,558.0,7.0
952,1JohnSmith1,558.0,7.0
953,1RobertJohnson1,558.0,7.0
954,WilliamJones,558.0,7.0
955,DavidBrown1,558.0,7.0
956,richardmiller,558.0,7.0
957,ThomasMoore,558.0,7.0
958,JeffreyYoung,558.0,7.0
959,JacobKing1,558.0,7.0
960,NicholasLopez,558.0,7.0
961,StephenScott,558.0,7.0
962,LarryAdams,558.0,7.0
963,JustinCampbell,558.0,7.0
964,CharlesTaylor,558.0,7.0
965,ChristopherAndersen,558.0,7.0
966,tmdb44006625,559.0,3.0
967,ShawnSmith,559.0,7.0
968,LoganWright1,559.0,7.0
969,BradleyStewart,559.0,7.0
970,JaneHall,559.0,7.0
971,JessieCollins,559.0,7.0
972,1JohnSmith1,559.0,7.0
973,1RobertJohnson1,559.0,7.0
974,MichaelWilliams,559.0,7.0
975,WilliamJones,559.0,7.0
976,DavidBrown1,559.0,7.0
977,JosephWilson,559.0,7.0
978,richardmiller,559.0,7.0
979,ThomasMoore,559.0,7.0
980,JeffreyYoung,559.0,7.0
981,JacobKing1,559.0,7.0
982,NicholasLopez,559.0,7.0
983,StephenScott,559.0,7.0
984,LarryAdams,559.0,7.0
985,JustinCampbell,559.0,7.0
986,tmdb44006625,559.0,3.0
987,ShawnSmith,559.0,7.0
988,LoganWright1,559.0,7.0
989,BradleyStewart,559.0,7.0
990,JaneHall,559.0,7.0
991,JessieCollins,559.0,7.0
992,1JohnSmith1,559.0,7.0
993,1RobertJohnson1,559.0,7.0
994,MichaelWilliams,559.0,7.0
995,WilliamJones,559.0,7.0
996,DavidBrown1,559.0,7.0
997,JosephWilson,559.0,7.0
998,richardmiller,559.0,7.0
999,ThomasMoore,559.0,7.0
1000,JeffreyYoung,559.0,7.0
1001,JacobKing1,559.0,7.0
1002,NicholasLopez,559.0,7.0
1003,StephenScott,559.0,7.0
1004,LarryAdams,559.0,7.0
1005,JustinCampbell,559.0,7.0
1006,tmdb44006625,559.0,3.0
1007,ShawnSmith,559.0,7.0
1008,LoganWright1,559.0,7.0
1009,BradleyStewart,559.0,7.0
1010,JaneHall,559.0,7.0
1011,JessieCollins,559.0,7.0
1012,1JohnSmith1,559.0,7.0
1013,1RobertJohnson1,559.0,7.0
1014,MichaelWilliams,559.0,7.0
1015,WilliamJones,559.0,7.0
1016,DavidBrown1,559.0,7.0
1017,JosephWilson,559.0,7.0
1018,richardmiller,559.0,7.0
1019,ThomasMoore,559.0,7.0
1020,JeffreyYoung,559.0,7.0
1021,JacobKing1,559.0,7.0
1022,NicholasLopez,559.0,7.0
1023,StephenScott,559.0,7.0
1024,LarryAdams,559.0,7.0
1025,JustinCampbell,559.0,7.0
1026,tmdb44006625,559.0,3.0
1027,ShawnSmith,559.0,7.0
1028,LoganWright1,559.0,7.0
1029,BradleyStewart,559.0,7.0
1030,JaneHall,559.0,7.0
1031,JessieCollins,559.0,7.0
1032,1JohnSmith1,559.0,7.0
1033,1RobertJohnson1,559.0,7.0
1034,MichaelWilliams,559.0,7.0
1035,WilliamJones,559.0,7.0
1036,DavidBrown1,559.0,7.0
1037,JosephWilson,559.0,7.0
1038,richardmiller,559.0,7.0
1039,ThomasMoore,559.0,7.0
1040,JeffreyYoung,559.0,7.0
1041,JacobKing1,559.0,7.0
1042,NicholasLopez,559.0,7.0
1043,StephenScott,559.0,7.0
1044,LarryAdams,559.0,7.0
1045,JustinCampbell,559.0,7.0
1046,doktorkraesch,562.0,10.0
1047,talisencrw,562.0,10.0
1048,Ruuz,562.0,8.0
1049,Wuchak,562.0,7.0
1050,John Chard,562.0,10.0
1051,John Chard,565.0,8.0
1052,Wuchak,568.0,6.0
1053,John Chard,578.0,10.0
1054,CatEllington,578.0,7.0
1055,in_the_crease,578.0,10.0
1056,JPV852,578.0,8.0
1057,IanBeale,579.0,10.0
1058,JPV852,579.0,7.0
1059,quasar1967,579.0,8.0
1060,Potential Kermode,580.0,4.0
1061,Steve Butterworth,581.0,7.0
1062,Ruuz,581.0,6.0
1063,r96sk,585.0,9.0
1064,JPV852,587.0,9.0
1065,John Chard,591.0,7.0
1066,narrator56,591.0,6.0
1067,John Chard,591.0,7.0
1068,narrator56,591.0,6.0
1069,John Chard,591.0,7.0
1070,narrator56,591.0,6.0
1071,John Chard,591.0,7.0
1072,narrator56,591.0,6.0
1073,tanty,599.0,8.0
1074,GeekMasher,603.0,9.5
1075,NeoBrowser,603.0,10.0
1076,StbMDB,603.0,10.0
1077,tmdb44006625,603.0,7.0
1078,Wuchak,603.0,7.0
1079,NeoBrowser,604.0,10.0
1080,NeoBrowser,605.0,8.0
1081,Ruuz,607.0,6.0
1082,Wuchak,607.0,6.0
1083,Kamurai,607.0,7.0
1084,dgood826,608.0,7.0
1085,Ruuz,608.0,5.0
1086,Wuchak,608.0,6.0
1087,Kamurai,608.0,6.0
1088,CatEllington,621.0,7.0
1089,John Chard,621.0,8.0
1090,SierraKiloBravo,621.0,6.0
1091,topkek327,640.0,7.0
1092,topkek327,640.0,7.0
1093,topkek327,640.0,7.0
1094,topkek327,640.0,7.0
1095,John Chard,642.0,9.0
1096,narrator56,642.0,8.0
1097,talisencrw,646.0,9.0
1098,John Chard,646.0,8.0
1099,Wuchak,646.0,8.0
1100,Potential Kermode,658.0,8.0
1101,John Chard,658.0,9.0
1102,Wuchak,658.0,8.0
1103,Wuchak,680.0,9.0
1104,erick_cabral,680.0,10.0
1105,Wuchak,691.0,8.0
1106,John Chard,691.0,9.0
1107,tanty,703.0,7.0
1108,Wuchak,703.0,7.0
1109,JPV852,710.0,8.0
1110,Wuchak,710.0,7.0
1111,JPV852,710.0,8.0
1112,Wuchak,710.0,7.0
1113,JPV852,710.0,8.0
1114,Wuchak,710.0,7.0
1115,JPV852,710.0,8.0
1116,Wuchak,710.0,7.0
1117,r96sk,712.0,7.0
1118,r96sk,712.0,7.0
1119,r96sk,712.0,7.0
1120,r96sk,712.0,7.0
1121,CRCulver,713.0,6.0
1122,Wuchak,714.0,6.0
1123,Wuchak,714.0,6.0
1124,Wuchak,714.0,6.0
1125,Wuchak,714.0,6.0
1126,schoosskyler,752.0,9.0
1127,JPV852,752.0,7.0
1128,Wuchak,764.0,6.0
1129,Kamurai,764.0,5.0
1130,John Chard,769.0,9.0
1131,Ruuz,771.0,6.0
1132,Peter89Spencer,772.0,9.0
1133,zombieakacris,773.0,7.0
1134,Wuchak,782.0,6.0
1135,minymina,782.0,10.0
1136,John Chard,786.0,9.0
1137,JPV852,786.0,9.0
1138,tricksy,792.0,7.0
1139,JPV852,794.0,7.0
1140,JPV852,804.0,9.0
1141,JPV852,806.0,2.0
1142,Cwf97,808.0,10.0
1143,johnmills,809.0,8.0
1144,r96sk,818.0,7.0
1145,John Chard,830.0,9.0
1146,John Chard,834.0,7.0
1147,Ruuz,834.0,9.0
1148,Ruuz,861.0,8.0
1149,John Chard,861.0,8.0
1150,Ruuz,861.0,8.0
1151,John Chard,861.0,8.0
1152,Ruuz,861.0,8.0
1153,John Chard,861.0,8.0
1154,Ruuz,861.0,8.0
1155,John Chard,861.0,8.0
1156,Ruuz,862.0,8.0
1157,JPV852,862.0,9.0
1158,r96sk,862.0,10.0
1159,Ruuz,863.0,6.0
1160,r96sk,863.0,10.0
1161,talisencrw,884.0,9.0
1162,JPV852,884.0,6.0
1163,Wuchak,888.0,9.0
1164,EjBlackCherry,889.0,7.0
1165,zombieakacris,889.0,6.0
1166,Wuchak,889.0,8.0
1167,John Chard,903.0,10.0
1168,tanty,910.0,10.0
1169,talisencrw,910.0,10.0
1170,John Chard,918.0,5.0
1171,r96sk,920.0,8.0
1172,Wuchak,925.0,6.0
1173,Wuchak,925.0,6.0
1174,Wuchak,925.0,6.0
1175,Wuchak,925.0,6.0
1176,topkek327,1250.0,7.0
1177,tmdb44006625,1250.0,4.0
1178,Wuchak,1250.0,7.0
1179,r96sk,1267.0,6.0
1180,John Chard,1367.0,8.0
1181,John Chard,1371.0,7.0
1182,talisencrw,1422.0,10.0
1183,John Chard,1422.0,8.0
1184,GHeart,1427.0,10.0
1185,Wuchak,1452.0,8.0
1186,John Chard,1452.0,8.0
1187,Ruuz,1487.0,8.0
1188,tmdb44006625,1487.0,7.0
1189,John Chard,1551.0,7.0
1190,tanty,1562.0,4.0
1191,talisencrw,1562.0,8.0
1192,John Chard,1562.0,8.0
1193,Ruuz,1562.0,7.0
1194,JPV852,1577.0,4.0
1195,Eky,1578.0,7.0
1196,tanty,1578.0,8.0
1197,John Chard,1584.0,8.5
1198,daisyrowley,1584.0,7.0
1199,John Chard,1586.0,6.0
1200,Rangan,1586.0,6.0
1201,Kamurai,1586.0,7.0
1202,narrator56,1587.0,7.0
1203,John Chard,1593.0,6.0
1204,markuspm,1635.0,7.0
1205,John Chard,1635.0,7.0
1206,Kamurai,1635.0,8.0
1207,Wuchak,1640.0,9.0
1208,Kamurai,1642.0,6.0
1209,JPV852,1647.0,7.0
1210,Ruuz,1738.0,4.0
1211,Kamurai,1738.0,8.0
1212,JPV852,1738.0,6.0
1213,Ruuz,1738.0,4.0
1214,Kamurai,1738.0,8.0
1215,JPV852,1738.0,6.0
1216,Ruuz,1738.0,4.0
1217,Kamurai,1738.0,8.0
1218,JPV852,1738.0,6.0
1219,Ruuz,1738.0,4.0
1220,Kamurai,1738.0,8.0
1221,JPV852,1738.0,6.0
1222,tanty,1865.0,3.0
1223,waqas117,1865.0,10.0
1224,John Chard,1865.0,7.0
1225,Ruuz,1880.0,5.0
1226,Ruuz,1880.0,5.0
1227,Ruuz,1880.0,5.0
1228,Ruuz,1880.0,5.0
1229,John Chard,1885.0,8.0
1230,Wuchak,1885.0,9.0
1231,r96sk,1885.0,7.0
1232,JPV852,1900.0,9.0
1233,5rJoud,1900.0,5.0
1234,John Chard,1949.0,9.0
1235,msbreviews,1949.0,8.0
1236,JPV852,1949.0,9.0
1237,Wuchak,1955.0,7.0
1238,themoviediorama,1975.0,3.0
1239,John Chard,1979.0,6.0
1240,John Chard,2005.0,7.0
1241,Kamurai,2022.0,6.0
1242,Bazzjazz,2034.0,9.0
1243,Wuchak,2034.0,8.0
1244,r96sk,2034.0,8.0
1245,Wuchak,2043.0,5.0
1246,tanty,2044.0,6.0
1247,Ruuz,2059.0,5.0
1248,JPV852,2059.0,8.0
1249,Ruuz,2059.0,5.0
1250,JPV852,2059.0,8.0
1251,Ruuz,2059.0,5.0
1252,JPV852,2059.0,8.0
1253,Ruuz,2059.0,5.0
1254,JPV852,2059.0,8.0
1255,Ruuz,2059.0,5.0
1256,JPV852,2059.0,8.0
1257,Ruuz,2059.0,5.0
1258,JPV852,2059.0,8.0
1259,Ruuz,2059.0,5.0
1260,JPV852,2059.0,8.0
1261,Ruuz,2059.0,5.0
1262,JPV852,2059.0,8.0
1263,Ruuz,2059.0,5.0
1264,JPV852,2059.0,8.0
1265,Kamurai,2064.0,7.0
1266,tanty,2080.0,3.0
1267,tmdb44006625,2080.0,3.0
1268,r96sk,2080.0,7.0
1269,John Chard,2112.0,8.5
1270,RMoore35,2112.0,8.0
1271,Wuchak,2112.0,6.0
1272,John Chard,2116.0,7.0
1273,JPV852,2164.0,7.0
1274,JPV852,2164.0,7.0
1275,JPV852,2164.0,7.0
1276,JPV852,2164.0,7.0
1277,Kamurai,2196.0,8.0
1278,r96sk,2207.0,7.0
1279,tmdb39513728,2288.0,7.0
1280,Wuchak,2289.0,9.0
1281,Wuchak,2310.0,7.0
1282,Wuchak,2310.0,7.0
1283,Wuchak,2310.0,7.0
1284,Wuchak,2310.0,7.0
1285,r96sk,2454.0,7.0
1286,bigbassdrum,2493.0,10.0
1287,bigbassdrum,2493.0,10.0
1288,bigbassdrum,2493.0,10.0
1289,bigbassdrum,2493.0,10.0
1290,Kamurai,2619.0,7.0
1291,Wuchak,2640.0,6.0
1292,mkersten,2640.0,7.0
1293,Wuchak,2640.0,6.0
1294,mkersten,2640.0,7.0
1295,Wuchak,2640.0,6.0
1296,mkersten,2640.0,7.0
1297,Wuchak,2640.0,6.0
1298,mkersten,2640.0,7.0
1299,tmdb44006625,2649.0,8.0
1300,tmdb44006625,2649.0,8.0
1301,tmdb44006625,2649.0,8.0
1302,tmdb44006625,2649.0,8.0
1303,tmdb44006625,2649.0,8.0
1304,tmdb44006625,2649.0,8.0
1305,tmdb44006625,2649.0,8.0
1306,tmdb44006625,2649.0,8.0
1307,tmdb44006625,2649.0,8.0
1308,John Chard,2655.0,7.0
1309,Wuchak,2655.0,6.0
1310,RMoore35,2655.0,6.0
1311,John Chard,2655.0,7.0
1312,Wuchak,2655.0,6.0
1313,RMoore35,2655.0,6.0
1314,John Chard,2655.0,7.0
1315,Wuchak,2655.0,6.0
1316,RMoore35,2655.0,6.0
1317,John Chard,2655.0,7.0
1318,Wuchak,2655.0,6.0
1319,RMoore35,2655.0,6.0
1320,Wuchak,2675.0,7.0
1321,RMoore35,2675.0,7.0
1322,Ruuz,2907.0,6.0
1323,John Chard,3034.0,8.0
1324,narrator56,3034.0,8.0
1325,Dsnake1,3035.0,8.0
1326,John Chard,3035.0,9.0
1327,Ruuz,3035.0,5.0
1328,JPV852,3035.0,8.0
1329,Ruuz,3170.0,4.0
1330,insidemovies84,3170.0,8.0
1331,tanty,4133.0,6.0
1332,John Chard,4147.0,8.0
1333,Wuchak,4148.0,5.0
1334,bastag,4148.0,10.0
1335,Wuchak,4148.0,5.0
1336,bastag,4148.0,10.0
1337,Wuchak,4148.0,5.0
1338,bastag,4148.0,10.0
1339,Wuchak,4148.0,5.0
1340,bastag,4148.0,10.0
1341,John Chard,4233.0,8.0
1342,John Chard,4234.0,7.0
1343,Bradley's,4247.0,10.0
1344,katch22,4247.0,7.0
1345,themoviediorama,4327.0,5.0
1346,John Chard,4413.0,6.0
1347,Wuchak,4464.0,7.0
1348,John Chard,4464.0,9.0
1349,Wuchak,4464.0,7.0
1350,John Chard,4464.0,9.0
1351,Wuchak,4464.0,7.0
1352,John Chard,4464.0,9.0
1353,Wuchak,4464.0,7.0
1354,John Chard,4464.0,9.0
1355,tmdb17996075,4488.0,8.0
1356,inaneswine,4488.0,4.0
1357,Ruuz,4488.0,7.0
1358,Wuchak,4488.0,9.0
1359,JPV852,4488.0,8.0
1360,Ruuz,4513.0,8.0
1361,wogsurfer,4513.0,8.0
1362,RMoore35,4513.0,6.0
1363,Ruuz,4523.0,6.0
1364,John Chard,4547.0,8.0
1365,John Chard,4614.0,8.0
1366,Wuchak,4614.0,8.0
1367,sooner1ksn,4614.0,7.0
1368,Wuchak,4824.0,6.0
1369,John Chard,4836.0,9.0
1370,John Chard,4970.0,6.0
1371,r96sk,4970.0,7.0
1372,Kamurai,4970.0,7.0
1373,zaynerocks128isback,4978.0,10.0
1374,Wuchak,5255.0,5.0
1375,Peter89Spencer,5255.0,10.0
1376,narrator56,5255.0,8.0
1377,John Chard,5375.0,7.0
1378,Kamurai,5375.0,4.0
1379,Wuchak,5559.0,9.0
1380,enjoy_jer,5689.0,5.0
1381,John Chard,5924.0,9.0
1382,John Chard,5924.0,9.0
1383,adorablepanic,5924.0,9.0
1384,John Chard,5924.0,9.0
1385,John Chard,5924.0,9.0
1386,adorablepanic,5924.0,9.0
1387,John Chard,5924.0,9.0
1388,John Chard,5924.0,9.0
1389,adorablepanic,5924.0,9.0
1390,John Chard,5924.0,9.0
1391,John Chard,5924.0,9.0
1392,adorablepanic,5924.0,9.0
1393,shiri4frnz,6145.0,9.0
1394,brightonguy,6145.0,7.0
1395,furious_iz,6171.0,6.0
1396,Kamurai,6280.0,6.0
1397,DoubleUK,6282.0,7.0
1398,Kamurai,6519.0,4.0
1399,Wuchak,6520.0,7.0
1400,r96sk,6589.0,5.0
1401,John Chard,6637.0,8.0
1402,John Chard,6644.0,8.0
1403,Wuchak,6723.0,4.0
1404,r96sk,6878.0,7.0
1405,John Chard,6947.0,8.0
1406,Kamurai,6947.0,8.0
1407,Wuchak,6964.0,7.0
1408,DanDare,7299.0,5.0
1409,Ruuz,7299.0,8.0
1410,John Chard,7299.0,8.0
1411,DanDare,7299.0,5.0
1412,Ruuz,7299.0,8.0
1413,John Chard,7299.0,8.0
1414,DanDare,7299.0,5.0
1415,Ruuz,7299.0,8.0
1416,John Chard,7299.0,8.0
1417,DanDare,7299.0,5.0
1418,Ruuz,7299.0,8.0
1419,John Chard,7299.0,8.0
1420,CatEllington,7340.0,7.0
1421,j4ni,7345.0,7.0
1422,Wuchak,7345.0,7.0
1423,John Chard,7350.0,8.5
1424,Kamurai,7364.0,5.0
1425,Kamurai,7364.0,5.0
1426,Kamurai,7364.0,5.0
1427,Kamurai,7364.0,5.0
1428,moki,7445.0,4.0
1429,moki,7445.0,4.0
1430,moki,7445.0,4.0
1431,moki,7445.0,4.0
1432,JPV852,7461.0,7.0
1433,JPV852,7461.0,7.0
1434,JPV852,7461.0,7.0
1435,JPV852,7461.0,7.0
1436,Ruuz,7553.0,8.0
1437,Kamurai,7553.0,8.0
1438,JPV852,7555.0,9.0
1439,Wuchak,7555.0,9.0
1440,JPV852,7737.0,5.0
1441,Kewl_Kat,7980.0,8.0
1442,flabob257,7980.0,7.0
1443,ANTIVICTORIA,7980.0,7.0
1444,talisencrw,8068.0,9.0
1445,Sushrut,8321.0,9.0
1446,John Chard,8321.0,8.0
1447,John Chard,8326.0,8.5
1448,adishake,8363.0,8.0
1449,Kamurai,8363.0,7.0
1450,FarSky,8413.0,7.0
1451,John Chard,8413.0,7.0
1452,repojack,8413.0,8.0
1453,repojack,8413.0,8.0
1454,JPV852,8413.0,6.0
1455,John Chard,8487.0,5.0
1456,r96sk,8487.0,8.0
1457,Peter89Spencer,8487.0,6.0
1458,msbreviews,8587.0,10.0
1459,GeekMasher,8681.0,9.5
1460,Dark Jedi,8681.0,8.0
1461,kineticandroid,8681.0,7.0
1462,Ruuz,8681.0,6.0
1463,JPV852,8681.0,8.0
1464,John Chard,8681.0,7.0
1465,John Chard,8696.0,7.0
1466,narrator56,8696.0,9.0
1467,narrator56,8696.0,9.0
1468,CRCulver,8741.0,6.0
1469,John Chard,8769.0,8.0
1470,talisencrw,8769.0,9.0
1471,DrewBlack,8769.0,10.0
1472,John Chard,8769.0,8.0
1473,talisencrw,8769.0,9.0
1474,DrewBlack,8769.0,10.0
1475,John Chard,8769.0,8.0
1476,talisencrw,8769.0,9.0
1477,DrewBlack,8769.0,10.0
1478,John Chard,8769.0,8.0
1479,talisencrw,8769.0,9.0
1480,DrewBlack,8769.0,10.0
1481,tmdb47633491,8814.0,5.0
1482,Ruuz,8814.0,4.0
1483,Kamurai,8814.0,8.0
1484,gnawbone,8835.0,7.0
1485,Ruuz,8843.0,6.0
1486,Kewl_Kat,8843.0,10.0
1487,Wuchak,8843.0,7.0
1488,Ruuz,8845.0,7.0
1489,John Chard,8850.0,6.0
1490,Wuchak,8850.0,7.0
1491,r96sk,8856.0,5.0
1492,Kamurai,8871.0,7.0
1493,Kamurai,8871.0,7.0
1494,Peter89Spencer,8871.0,7.0
1495,DoryDarko,8909.0,8.0
1496,John Chard,8909.0,9.0
1497,Ruuz,8914.0,5.0
1498,Kamurai,8914.0,8.0
1499,nairtejas,8914.0,6.0
1500,John Chard,8963.0,9.0
1501,talisencrw,8963.0,9.0
1502,r96sk,8965.0,4.0
1503,JPV852,9003.0,8.0
1504,r96sk,9016.0,10.0
1505,r96sk,9021.0,7.0
1506,Kamurai,9032.0,6.0
1507,r96sk,9036.0,7.0
1508,furious_iz,9042.0,5.0
1509,JPV852,9064.0,7.0
1510,Kamurai,9078.0,5.0
1511,John Chard,9257.0,6.0
1512,Rangan,9262.0,6.0
1513,John Chard,9286.0,7.0
1514,Dark Jedi,9286.0,4.0
1515,Wuchak,9286.0,5.0
1516,John Chard,9290.0,5.5
1517,Wuchak,9290.0,5.0
1518,John Chard,9291.0,8.0
1519,talisencrw,9303.0,9.0
1520,RyuKang95,9312.0,10.0
1521,Videospace,9319.0,7.0
1522,John Chard,9319.0,8.0
1523,Kamurai,9325.0,6.0
1524,John Chard,9331.0,7.0
1525,John Chard,9342.0,8.0
1526,John Chard,9342.0,8.0
1527,John Chard,9342.0,8.0
1528,John Chard,9342.0,8.0
1529,Kamurai,9348.0,7.0
1530,Wuchak,9348.0,8.0
1531,JPV852,9349.0,6.0
1532,John Chard,9350.0,8.0
1533,John Chard,9358.0,7.0
1534,Wuchak,9358.0,7.0
1535,John Chard,9362.0,8.0
1536,Wuchak,9362.0,6.0
1537,repojack,9362.0,8.0
1538,repojack,9362.0,8.0
1539,nairtejas,9362.0,8.0
1540,JPV852,9362.0,8.0
1541,Dark Jedi,9383.0,6.0
1542,John Chard,9383.0,6.5
1543,Ruuz,9383.0,6.0
1544,Kamurai,9383.0,8.0
1545,John Chard,9397.0,7.0
1546,Uknown,9408.0,7.0
1547,John Chard,9423.0,3.0
1548,topkek327,9429.0,7.0
1549,topkek327,9429.0,7.0
1550,topkek327,9429.0,7.0
1551,topkek327,9429.0,7.0
1552,Wuchak,9437.0,5.0
1553,r96sk,9446.0,6.0
1554,Wuchak,9451.0,6.0
1555,CatEllington,9461.0,7.0
1556,JPV852,9471.0,4.0
1557,themoviediorama,9471.0,4.0
1558,xerxes2020,9480.0,0.0
1559,tmdb44006625,9480.0,2.0
1560,Ruuz,9482.0,5.0
1561,Ruuz,9487.0,6.0
1562,r96sk,9487.0,8.0
1563,Kamurai,9488.0,5.0
1564,John Chard,9495.0,9.5
1565,Ruuz,9495.0,9.0
1566,John Chard,9532.0,9.0
1567,Wuchak,9532.0,6.0
1568,John Chard,9543.0,7.0
1569,Ruuz,9543.0,5.0
1570,r96sk,9543.0,7.0
1571,Wuchak,9587.0,6.0
1572,Ruuz,9592.0,3.0
1573,nairtejas,9592.0,7.0
1574,Ruuz,9593.0,6.0
1575,John Chard,9659.0,8.0
1576,talisencrw,9659.0,9.0
1577,Ruuz,9659.0,9.0
1578,JPV852,9659.0,8.0
1579,John Chard,9659.0,8.0
1580,talisencrw,9659.0,9.0
1581,Ruuz,9659.0,9.0
1582,JPV852,9659.0,8.0
1583,John Chard,9659.0,8.0
1584,talisencrw,9659.0,9.0
1585,Ruuz,9659.0,9.0
1586,JPV852,9659.0,8.0
1587,John Chard,9659.0,8.0
1588,talisencrw,9659.0,9.0
1589,Ruuz,9659.0,9.0
1590,JPV852,9659.0,8.0
1591,Ruuz,9678.0,7.0
1592,Kamurai,9714.0,6.0
1593,TomStensson,9727.0,0.5
1594,John Chard,9730.0,4.0
1595,Ruuz,9730.0,6.0
1596,Wuchak,9730.0,6.0
1597,JPV852,9730.0,7.0
1598,Ruuz,9737.0,5.0
1599,Ruuz,9737.0,5.0
1600,Ruuz,9737.0,5.0
1601,Ruuz,9737.0,5.0
1602,John Chard,9738.0,6.0
1603,Cwf97,9738.0,10.0
1604,Ruuz,9753.0,3.0
1605,Dark Jedi,9772.0,8.0
1606,Dark Jedi,9772.0,8.0
1607,Dark Jedi,9772.0,8.0
1608,Dark Jedi,9772.0,8.0
1609,YouShouldKnow,9788.0,8.0
1610,Ruuz,9788.0,7.0
1611,Kamurai,9788.0,9.0
1612,rsanek,9788.0,5.0
1613,John Chard,9800.0,9.0
1614,narrator56,9800.0,7.0
1615,RMoore35,9800.0,8.0
1616,r96sk,9806.0,7.0
1617,TheMovieGuru1993,9820.0,7.0
1618,Kamurai,9820.0,7.0
1619,r96sk,9820.0,8.0
1620,JPV852,9826.0,7.0
1621,ausfem,9833.0,10.0
